symbol,date,rating,ratingScore,ratingRecommendation,ratingDetailsDCFScore,ratingDetailsDCFRecommendation,ratingDetailsROEScore,ratingDetailsROERecommendation,ratingDetailsROAScore,ratingDetailsROARecommendation,ratingDetailsDEScore,ratingDetailsDERecommendation,ratingDetailsPEScore,ratingDetailsPERecommendation,ratingDetailsPBScore,ratingDetailsPBRecommendation
UL,2022-04-28,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-27,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-26,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-25,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-22,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-21,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-20,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-19,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-18,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-15,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-14,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-13,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-12,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-11,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-08,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-07,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-06,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-05,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-04,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-04-01,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-31,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-30,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-29,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-28,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-25,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-24,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-23,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-22,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-21,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-18,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-17,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-16,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-15,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-14,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-11,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-10,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-09,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-08,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-07,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-04,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-03,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-02,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-03-01,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-28,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-25,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-24,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-23,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-22,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-18,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-17,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-16,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-15,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-14,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-11,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-10,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-09,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-08,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-07,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-05,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-04,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-03,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-02,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-02-01,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-01-31,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-01-28,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-01-27,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-01-26,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-01-25,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-01-24,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
UL,2022-01-21,S-,5,Strong Buy,5,Strong Buy,3,Neutral,3,Neutral,5,Strong Buy,5,Strong Buy,5,Strong Buy
